aX,aY,aZ,gX,gY,gZ
0.2835,1.2678,-1.2464,-113.3300,-45.7800,113.9600
-0.9555,1.9032,-1.1512,-171.5700,-80.9200,-0.6300
-1.6612,1.2088,-0.6954,-94.2900,-62.4400,-38.6400
-0.8145,0.4719,-0.4929,-93.3800,-75.5300,-33.0400
-0.6017,0.2996,-0.4353,-53.8300,-119.2100,-81.4800
-0.9706,0.4490,-0.4895,-25.2700,-141.6100,-125.3700
-0.8672,0.4270,-0.4050,2.2400,-156.7300,-138.7400
-0.4900,0.3738,-0.2474,24.0100,-162.1200,-165.6900
-0.3406,0.3919,-0.2416,32.8300,-133.8400,-219.3100
-0.4426,0.5065,-0.2445,48.5100,-105.2100,-290.2200
-0.3611,0.5905,-0.1908,65.3800,-84.2100,-347.3400
-0.0991,0.7188,-0.1923,85.6100,-52.6400,-392.1400
0.0244,0.9355,-0.2621,98.0000,-15.2600,-429.5900
0.0386,1.0360,-0.2420,107.5900,39.3400,-452.9000
-0.0093,1.0960,-0.0883,130.9700,64.3300,-462.9800
0.0590,1.2473,0.0044,163.3800,48.6500,-457.9400
0.3304,1.4372,-0.1552,192.0100,-24.5700,-439.2500
0.7081,1.6236,-0.0322,182.8400,-49.5600,-437.5000
1.2966,2.0857,0.0288,140.0000,-67.4100,-459.7600
1.3405,1.9657,0.2796,126.4200,-109.7600,-402.6400
1.7797,2.0828,0.4451,124.7400,-117.3200,-349.7200
3.0871,2.6279,0.6163,87.5700,-141.8900,-280.2800
3.8406,2.7972,0.5212,35.4900,-128.9400,-253.6100
4.0494,1.9383,0.5314,-7.8400,-59.8500,-228.9000
4.3491,0.9067,0.5734,-14.7700,-7.1400,-129.5700
4.3149,0.6954,0.3187,-43.4700,-5.4600,-16.5900
4.3622,0.5334,0.2669,-79.9400,-10.8500,48.3000
3.9996,0.2464,0.4460,-126.4200,-28.7000,111.5800
3.0905,-0.2747,0.6129,-99.8900,-35.6300,138.1100
2.0886,-0.5285,0.5002,-14.4900,-76.9300,123.1300
-0.1420,1.1868,-3.0983,111.3700,92.0500,-14.1400
2.5713,5.7228,1.5191,-301.4200,-1.8900,239.9600
-0.0273,4.3574,1.1287,33.0400,-72.1000,317.4500
-0.0039,-0.3094,-0.6315,135.8000,32.6900,339.2200
-0.2791,-1.4084,-0.4094,44.0300,46.4800,233.8700
0.2133,-1.4298,-0.5319,79.5200,71.2600,115.5000
2.0154,0.3714,0.8316,49.3500,-49.5600,196.0700
1.2512,1.7553,-0.4241,4.4100,-87.6400,223.0200
-0.0181,1.9754,-0.0503,-21.7700,-55.3700,134.5400
0.5290,1.1034,-0.3821,-51.1700,-18.4100,103.6700
0.6129,0.9809,-0.4119,-36.3300,-22.4700,110.7400
0.3084,0.8608,-0.4255,-79.4500,2.4500,103.3900
0.6027,0.6978,-0.1771,-65.5200,-11.3400,107.7300
0.6803,0.7379,-0.1366,-18.7600,18.6900,95.2000
0.5880,0.9077,-0.0625,-13.2300,63.7000,81.0600
0.4875,0.9028,-0.2050,-14.7700,76.0200,70.0000
0.4470,0.8828,-0.3714,-1.8200,83.1600,69.6500
0.4387,0.9697,-0.4548,-3.0100,74.3400,80.7800
0.6456,1.0634,-0.4807,-1.6800,63.3500,85.7500
0.6442,1.1756,-0.3836,16.3100,49.0700,85.6100
0.5446,1.3498,-0.1932,9.8000,45.7800,80.0100
0.4612,1.3908,-0.0752,-1.8200,45.2900,78.2600
0.5309,1.4235,-0.1137,4.8300,51.8700,85.8200
0.6017,1.5284,-0.4841,21.7000,63.9800,109.6200
0.4631,1.7163,-0.1806,-3.9200,68.8100,127.4700
0.5510,2.0428,-0.1532,-15.5400,77.4200,145.6000
0.2708,2.0442,-0.2425,-12.3900,88.6900,138.3900
0.1610,2.1740,-0.4480,-17.7800,95.6900,127.3300
0.1362,2.3156,-0.7135,-24.6400,99.0500,123.1300
0.0107,2.3951,-1.1766,-62.7200,96.3200,112.9100
-0.4914,2.4947,-0.9614,-99.1200,123.2000,92.5400
-0.7745,1.9017,-0.8457,-76.7200,146.0200,97.6500
-0.6398,1.4333,-0.5007,-45.7100,155.8900,123.6200
-0.2816,1.2190,-0.5070,-24.4300,131.3200,170.8000
1.1634,1.5211,-0.5266,-55.7900,72.4500,231.6300
-0.6905,2.1457,-1.2180,-111.6500,62.0900,164.7800
-1.5260,1.9125,-0.9726,-51.8700,123.4100,173.3900
-1.0502,1.1795,-0.9335,-85.8200,136.9900,221.1300
-0.8984,1.0882,-0.9677,-16.0300,106.1200,199.9900
-0.2450,1.2220,-1.1131,-66.2200,0.4200,175.7000
