aX,aY,aZ,gX,gY,gZ
-0.0093,0.6822,-0.1869,4.7600,212.5900,28.0700
-0.0224,0.6154,-0.1830,4.2700,216.6500,28.0000
0.0571,0.5700,-0.2606,10.7100,223.0900,23.1700
0.1903,0.5422,-0.3689,10.9900,226.3800,21.0700
0.1488,0.4914,-0.2362,6.2300,231.9100,24.2900
-0.0063,0.4368,-0.1928,3.3600,235.8300,27.5800
-0.0073,0.3597,-0.1835,12.3200,230.2300,33.8800
0.1469,0.3084,-0.2142,23.5200,217.3500,45.7800
0.8423,0.3509,-0.7774,33.8100,185.8500,49.2100
2.5571,0.4636,-2.7411,21.6300,100.6600,28.9800
5.7979,1.2293,-1.8368,87.1500,-131.4600,33.2500
-0.5680,1.7929,-0.2430,5.9500,194.0400,130.5500
-4.7151,1.7095,-1.1156,65.7300,234.0800,91.9100
-2.7914,1.6533,-1.0297,87.2900,-49.0700,65.0300
-1.2849,1.4650,0.8247,-112.7700,-279.3000,76.1600
-0.5719,0.8984,0.0381,-28.0700,-158.9700,79.3800
0.2577,1.0390,0.1791,87.0100,-70.9800,52.2900
-0.0464,1.6167,1.3474,54.3900,-132.5100,110.6000
-0.5612,1.5958,0.1737,-67.5500,-124.3200,114.1700
-0.3963,1.6163,-4.0060,-203.7700,-79.5200,-17.4300
-0.5363,2.9666,0.4802,316.8200,-13.0900,50.6800
-1.3244,5.0859,2.3292,185.5700,-175.7000,184.9400
0.9082,2.2062,1.3640,-262.9200,-183.9600,53.7600
0.9443,0.4304,0.2357,-344.1900,-60.9700,-10.3600
0.7022,-0.1752,-1.2708,-272.7900,174.9300,-79.1700
0.8150,-0.3118,-1.6626,-23.0300,89.2500,-48.6500
0.0859,-0.0244,-0.8516,118.0200,-35.7700,36.6100
-0.2157,0.3070,-0.2303,194.7400,-46.4100,90.9300
0.2338,0.8862,-0.1303,201.6000,-18.0600,92.7500
0.4402,1.5865,0.1127,143.6400,-6.0200,76.8600
0.3099,2.0813,0.2011,20.1600,13.2300,24.5000
0.1947,1.7329,0.0215,-78.1900,22.8200,-43.0500
0.1342,1.0668,-0.1469,-99.6800,16.3800,-73.7100
0.0434,0.6637,-0.2303,-73.4300,13.1600,-56.7000
0.0698,0.4778,-0.2386,-15.4000,7.4900,-7.2100
0.1537,0.5192,-0.2342,41.8600,4.3400,32.0600
0.1830,0.7642,-0.1991,70.0700,9.2400,35.4900
0.2050,1.0438,-0.0688,63.4200,18.8300,13.2300
0.2064,1.2307,-0.0395,26.3200,32.1300,-6.3000
0.1698,1.2317,-0.0727,-19.6000,37.2400,-17.5700
0.0659,1.0634,-0.1401,-32.6200,37.1700,-19.2500
0.0059,0.8945,-0.2152,-21.9800,28.9100,-13.0900
0.0210,0.7993,-0.2562,-1.1200,17.7800,-2.3800
0.0942,0.7998,-0.1791,20.4400,10.9200,9.8000
0.0620,0.9179,-0.1254,27.2300,9.9400,17.0800
0.0547,1.0302,-0.1044,16.5900,0.8400,14.8400
0.0952,1.0609,-0.0937,2.0300,-1.9600,8.4000
0.1220,1.0175,-0.1337,-5.1800,3.3600,1.2600
0.1181,0.9609,-0.1835,-8.4000,5.8800,2.1700
0.1254,0.9023,-0.1532,-4.9700,0.2100,10.3600
0.0508,0.8906,-0.1396,2.9400,0.5600,20.0200
-0.0015,0.9087,-0.1542,8.7500,0.2800,22.6800
0.0659,0.9360,-0.1835,11.2000,-5.1100,26.2500
0.0917,0.9531,-0.1630,8.6100,-4.9700,26.2500
0.1547,0.9423,-0.1801,6.0200,-5.8100,25.9700
0.1523,0.9409,-0.1444,6.7900,-8.6100,27.6500
0.1088,0.9448,-0.1249,6.2300,-9.5900,30.5200
0.1005,0.9487,-0.1425,5.6000,-10.3600,31.5000
0.1420,0.9453,-0.1547,6.5800,-11.6900,33.0400
0.1620,0.9584,-0.1523,6.0900,-10.8500,36.6800
0.1142,0.9750,-0.1630,2.5900,-8.8900,39.8300
0.0644,0.9726,-0.2006,-1.9600,-11.4100,41.0900
0.0864,0.9389,-0.2303,-2.3800,-14.3500,42.6300
0.1186,0.9262,-0.2137,-1.6100,-15.7500,47.7400
0.0566,0.8945,-0.2045,-8.6800,-13.0900,49.2800
0.3460,0.8306,-0.2430,-0.0700,-22.6800,51.0300
0.3484,0.8721,-0.0522,18.7600,-21.7700,60.4100
0.3104,1.0209,-0.0351,15.5400,-8.7500,65.1700
0.3338,1.1190,-0.0922,8.9600,-1.1200,62.6500
0.3133,1.1326,-0.0800,4.2000,9.7300,60.0600
0.2899,1.1434,-0.0834,5.3900,16.7300,69.4400
0.1279,1.1561,-0.0630,-9.5200,25.6900,70.3500
0.1947,0.9750,-0.2396,-24.7800,22.7500,59.9900
0.4260,0.7696,-0.2782,-6.7900,19.6700,57.1900
0.5148,0.7891,-0.0815,22.4700,29.4700,78.8200
0.3719,1.0082,0.0224,12.8100,43.3300,89.8100
0.3099,1.1029,-0.0991,2.6600,35.4200,81.6200
0.3411,1.0931,-0.1430,3.5700,27.3000,77.2800
0.3767,1.2000,-0.0561,36.8200,44.2400,112.3500
0.4680,1.4757,-0.2430,0.4200,23.1700,125.0900
-0.0327,1.5606,0.4211,17.6400,49.4200,130.4100
0.4290,1.4762,-0.3479,-19.1100,35.3500,110.1100
0.3933,1.2259,-0.1230,-16.1000,29.1200,97.7900
0.2167,0.8989,-0.1215,-48.9300,42.9100,90.9300
0.3914,0.6095,-0.2777,-28.6300,29.7500,92.6800
0.4290,0.4348,-0.1830,-15.9600,22.6800,91.7700
0.4660,0.3021,-0.2294,-1.4000,22.7500,83.3000
0.5636,0.2450,-0.2001,16.0300,23.5900,81.6200
0.5466,0.2542,-0.1513,14.4200,27.0200,80.2900
0.6525,0.2855,-0.2137,30.0300,26.8100,81.7600
0.5954,0.4377,-0.1620,35.9100,29.7500,79.3800
0.5851,0.6305,-0.1996,37.8700,29.8200,75.8100
0.5934,0.7974,-0.1493,41.0900,31.2200,82.6000
0.5412,0.9399,-0.1215,36.0500,33.3900,85.3300
0.5783,1.0565,-0.0898,28.8400,34.5100,87.0800
0.5563,1.0985,-0.0664,11.0600,39.8300,84.7000
0.5929,1.0248,-0.1078,2.7300,41.3700,84.2100
0.5944,0.9374,-0.1171,5.6700,43.1200,89.7400
0.6188,0.9209,-0.1586,14.0000,44.0300,95.3400
0.6266,0.9921,-0.1791,24.7800,42.3500,103.2500
0.6012,1.1117,-0.1332,29.5400,42.2800,125.2300
0.6134,1.2293,-0.0937,32.7600,42.5600,113.9600
0.5334,1.3435,0.0039,27.5100,42.5600,116.9700
0.4807,1.4142,0.0176,22.3300,38.6400,121.1000
0.4309,1.3498,0.0649,8.6800,35.5600,115.9900
0.4416,1.2107,0.0229,5.7400,32.9000,115.9900
0.3558,1.1639,-0.0981,10.7100,21.2100,120.9600
0.2572,1.1644,-0.1093,14.6300,-6.7900,115.6400
0.5602,1.1346,-0.1137,3.9200,-21.5600,97.2300
0.7627,1.0526,-0.0015,-8.5400,2.7300,88.3400
0.9492,0.9540,-0.0913,-20.7200,34.7200,80.7800
1.3908,0.8535,-0.4436,-33.6000,54.1100,75.8100
1.2873,0.7559,-0.8989,-71.9600,12.3900,61.6700
0.5041,0.6808,-0.5817,-32.7600,30.5200,39.6200
0.3509,0.4558,-0.2455,-5.2500,44.0300,13.6500
0.6349,0.3919,-0.3265,8.4700,24.9200,-11.6900
0.9052,0.3284,-0.4397,7.5600,15.1200,-15.6800
0.9038,0.2416,-0.9799,-31.9900,32.1300,-21.5600
0.2294,0.2420,-1.0146,-113.0500,73.1500,-51.5200
-1.0355,-0.2001,-0.0439,-161.5600,181.0900,-103.1100
-1.9827,-0.8184,0.4402,48.5100,247.0300,-99.4700
-1.5294,-0.4568,0.0015,136.7100,168.0000,-152.5300
-1.0716,0.0107,0.0805,198.8700,57.1200,-158.4800
-1.1488,0.3709,0.5529,215.9500,16.2400,-187.9500
-0.8755,0.6520,0.4280,176.4000,-6.5800,-228.7600
-0.5407,0.7920,0.3884,156.2400,-3.8500,-265.4400
